"item_id","name","classname","name_id","item_type","use_type","material","weight","invgfx","grdgfx","itemdesc_id","stackable","max_charge_count","dmg_small","dmg_large","min_lvl","max_lvl","bless","trade","cant_delete","delay_id","delay_time","delay_effect","food_volume","save_at_once"
"49315","溼了的哈汀箱子","0","$10604","questitem","normal","iron","0","1786","4377","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"49314","哈汀的秘密袋子","0","$9687","treasure_box","normal","iron","0","1786","4377","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"49313","時空之玉","0","$8843","questitem","none","gemstone","0","2594","3963","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"49312","時空之甕","quest.TimeBox","$8842","questitem","normal","glass","0","2592","3963","0","0","0","0","0","0","0","1","0","0","0","0","79200","0","0"
"49311","黑暗哈汀的日記本","quest.DiaryBlack","$8841","questitem","normal","paper","0","4198","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"49310","哈汀日記：8月19日","quest.Diary0819","$8840","questitem","normal","paper","0","1760","4337","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"49309","哈汀日記：6月9日","quest.Diary0609","$8839","questitem","normal","paper","0","1760","4337","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"49308","哈汀日記：1月1日","quest.Diary0101","$8838","questitem","normal","paper","0","1760","4337","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"49307","哈汀日記：5月5日","quest.Diary0505","$8837","questitem","normal","paper","0","1760","4337","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"49306","哈汀日記：2月25日","quest.Diary0225","$8836","questitem","normal","paper","0","1760","4337","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"49305","哈汀日記：2月24日","quest.Diary0224","$8835","questitem","normal","paper","0","1760","4337","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"49304","哈汀日記：10月12日","quest.Diary1012","$8834","questitem","normal","paper","0","1760","4337","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"49269","庫庫爾坎初級寶箱碎片(上)","Valuable_Box_Fragment","$6420","other","normal","gold","0","3322","7206","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"49270","庫庫爾坎初級寶箱碎片(下)","Valuable_Box_Fragment","$6421","other","normal","gold","0","3314","7200","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"49271","庫庫爾坎高級寶箱碎片(上)","Valuable_Box_Fragment","$6424","other","normal","gold","0","3320","7205","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"49272","庫庫爾坎高級寶箱碎片(下)","Valuable_Box_Fragment","$6425","other","normal","gold","0","3312","7199","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"49273","提卡爾庫庫爾坎祭壇鑰匙","0","$6435","other","normal","gold","3000","3561","19","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"49274","上鎖的庫庫爾坎初級寶箱","0","$6422","other","normal","gold","0","3539","7311","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"49275","上鎖的庫庫爾坎高級寶箱","0","$6426","other","normal","gold","0","3539","7311","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"49284","開鎖的庫庫爾坎初級寶箱","0","$6423","treasure_box","normal","gold","0","3562","7311","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"49285","開鎖的庫庫爾坎高級寶箱","0","$6427","treasure_box","normal","gold","0","3562","7311","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"49074","黑豹的銅像(家具)","furniture.BlackLeopard","$5473","other","normal","copper","0","2882","3963","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"49075","艾莉絲的銅像(家具)","furniture.Alice","$5474","other","normal","copper","0","2881","3963","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"49076","巨大牛人的銅像(家具)","furniture.GreatCowPeople","$5475","other","normal","copper","0","2880","3963","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"41214","未使用","0","未使用","wand","dai","none","0","3446","3963","0","0","3","0","0","0","0","1","0","1","0","0","0","0","1"
"41221","強烈的飾品卷","reel.ScrollEnchantAccessoryA","強烈的飾品卷","scroll","enc","paper","0","3852","22","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"49440","成熟的西瓜碎片","0","$7489","other","none","gold","0","3588","3963","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1"
"49302","哈汀日記：6月2日","quest.Diary0602","$8832","questitem","normal","paper","0","1760","4337","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"49301","哈汀日記：11月10日","quest.Diary1110","$8831","questitem","normal","paper","0","1760","4337","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"41229","中秋 幸運餅乾","Food1","$6898 $108","other","normal","animalmatter","0","128","3963","0","1","0","0","0","0","0","1","1","0","0","0","0","100","1"
"55023","魔法娃娃：黑暗妖精(男黑暗妖精)","doll.Magic_Doll","$7504","other","other","wood","5000","5092","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"55022","魔法娃娃：法師(女法師)","doll.Magic_Doll","$7503","other","other","wood","5000","5095","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"55021","魔法娃娃：法師(男法師)","doll.Magic_Doll","$7503","other","other","wood","5000","5094","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"55020","魔法娃娃：妖精(女妖精)","doll.Magic_Doll","$7502","other","other","wood","5000","5097","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"55019","魔法娃娃：妖精(男妖精)","doll.Magic_Doll","$7502","other","other","wood","5000","5096","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"55018","魔法娃娃：騎士(女騎士)","doll.Magic_Doll","$7501","other","other","wood","5000","5091","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"55017","魔法娃娃：騎士(男騎士)","doll.Magic_Doll","$7501","other","other","wood","5000","5090","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40363","法利昂之骨","dragon.Dragon4","$2800","material","normal","bone","1000","1269","3348","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40364","法利昂之牙","dragon.Dragon4","$2801","material","normal","bone","1000","1285","3349","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40365","林德拜爾之鱗","dragon.Dragon4","$2802","material","normal","dragonscale","1000","1282","3318","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40366","林德拜爾之爪","dragon.Dragon4","$2803","material","normal","bone","1000","1262","3319","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40367","林德拜爾之眼","dragon.Dragon4","$2804","material","normal","animalmatter","1000","1274","3320","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40368","林德拜爾之血","dragon.Dragon4","$2805","material","normal","animalmatter","1000","1266","3321","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40369","林德拜爾之肉","dragon.Dragon4","$2806","material","normal","animalmatter","1000","1278","3338","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40370","林德拜爾之心","dragon.Dragon4","$2807","material","normal","animalmatter","1000","1290","3323","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40371","林德拜爾之骨","dragon.Dragon4","$2808","material","normal","bone","1000","1270","3324","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"40372","林德拜爾之牙","dragon.Dragon4","$2809","material","normal","bone","1000","1286","3325","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"42502","原木","0","$1243","other","none","wood","0","309","3963","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"42503","木材","0","$1204","other","none","wood","0","524","3963","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"42504","箱子  ","0","$6344","other","none","wood","0","2033","3963","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"42505","食物(箱)","0","$4048","other","none","wood","0","2011","3963","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"42506","藥品(箱)","0","$4049","other","none","wood","0","2011","3963","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"42507","武器(箱)","0","$4051","other","none","wood","0","2011","3963","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"42508","服飾(箱)","0","$4052","other","none","wood","0","2011","3963","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1"
"49546","普洛凱爾的第四次指令書","quest.Second_p4","$5675","questitem","normal","paper","0","2018","5614","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"49547","普洛凱爾的第五次指令書","quest.Second_p5","$5737","questitem","normal","paper","0","2018","5614","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"42531","淘氣幼龍蛋","dragon.HatchlingEgg_Green","$7779","material","normal","animalmatter","0","3786","3963","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"42513","頑皮幼龍蛋","dragon.HatchlingEgg_Yellow","$7780","material","normal","animalmatter","0","3787","3963","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"42518","地龍之魔眼","dragon.Eye_Antharas","$7885","material","normal","animalmatter","0","3642","3963","0","1","0","0","0","0","0","1","1","0","0","0","3600","0","0"
"42519","水龍之魔眼","dragon.Eye_Fafurion","$7886","material","normal","animalmatter","0","3641","3963","0","1","0","0","0","0","0","1","1","0","0","0","3600","0","0"
"42520","風龍之魔眼","dragon.Eye_Lindvior","$7887","material","normal","animalmatter","0","3643","3963","0","1","0","0","0","0","0","1","1","0","0","0","3600","0","0"
"42521","火龍之魔眼","dragon.Eye_Valakas","$7888","material","normal","animalmatter","0","3644","3963","0","1","0","0","0","0","0","1","1","0","0","0","3600","0","0"
"42522","誕生之魔眼","dragon.EyeX_Birth","$7889","material","normal","animalmatter","0","3663","3963","0","1","0","0","0","0","0","1","1","0","0","0","3600","0","0"
"42523","形象之魔眼","dragon.EyeX_Figure","$7890","material","normal","animalmatter","0","3666","3963","0","1","0","0","0","0","0","1","1","0","0","0","3600","0","0"
"42524","生命之魔眼","dragon.EyeX_Life","$7891","material","normal","animalmatter","0","3645","3963","0","1","0","0","0","0","0","1","1","0","0","0","3600","0","0"
"42514","受封印地龍之魔眼","0","$7758","material","normal","animalmatter","0","3642","3963","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0"
"42515","受封印水龍之魔眼","0","$7759","material","normal","animalmatter","0","3641","3963","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0"
"42516","受封印風龍之魔眼","0","$7760","material","normal","animalmatter","0","3643","3963","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0"
"42517","受封印火龍之魔眼","0","$7761","material","normal","animalmatter","0","3644","3963","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0"
"42525","地龍之精緻魔眼","0","$8509","material","none","animalmatter","0","3642","3963","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0"
"42526","水龍之精緻魔眼","0","$8510","material","none","animalmatter","0","3641","3963","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0"
"42527","風龍之精緻魔眼","0","$8511","material","none","animalmatter","0","3643","3963","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0"
"42528","火龍之精緻魔眼","0","$8512","material","none","animalmatter","0","3644","3963","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0"
"42529","誕生之精緻魔眼","0","$8513","material","none","animalmatter","0","3663","3963","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0"
"42530","形象之精緻魔眼","0","$8514","material","none","animalmatter","0","3666","3963","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0"
"42510","喀瑪王之心  (A)","quest2.BreathKomaKum1","$7778","gem","normal","gemstone","0","1812","3963","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0"
"42511","喀瑪王之心  (B)","quest2.BreathKomaKum2","$7778","gem","normal","gemstone","0","1812","3963","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0"
"42512","喀瑪王之心  (C)","quest2.BreathKomaKum3","$7778","gem","normal","gemstone","0","1812","3963","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0"
"42533","奇蹟的碎片","quest2.MiraculousFragment","$6383","other","normal","gemstone","0","3039","3963","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1"
"55026","魔法娃娃：龍騎士(女龍騎士)","doll.Magic_Doll","$7505","other","other","wood","5000","5099","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"55027","魔法娃娃：幻術士(男幻術師)","doll.Magic_Doll","$7506","other","other","wood","5000","5100","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"55028","魔法娃娃：幻術士(女幻術師)","doll.Magic_Doll","$7506","other","other","wood","5000","5101","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"55029","魔法娃娃：美人魚  ","doll.Magic_Doll","$11468","other","other","wood","5000","4145","3963","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"55030","努力的魔法娃娃：美人魚  ","doll.Magic_Doll","$11469","other","other","wood","5000","4146","3963","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"55031","聰明的魔法娃娃：美人魚  ","doll.Magic_Doll","$11470","other","other","wood","5000","4148","3963","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"55032","聰穎的魔法娃娃：美人魚  ","doll.Magic_Doll","$11471","other","other","wood","5000","4150","3963","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"55033","發光的魔法娃娃：美人魚  ","doll.Magic_Doll","$11472","other","other","wood","5000","4152","3963","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"55034","光彩照人的魔法娃娃：美人魚  ","doll.Magic_Doll","$11473","other","other","wood","5000","4154","3963","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"55035","魔法娃娃 : 阿魯巴  ","doll.Magic_Doll","$10191","other","other","wood","5000","4134","3963","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"55036","努力的魔法娃娃：阿魯巴","doll.Magic_Doll","$11537","other","other","wood","5000","4135","3963","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"55037","聰明的魔法娃娃：阿魯巴","doll.Magic_Doll","$11538","other","other","wood","5000","4137","3963","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"55038","聰穎的魔法娃娃：阿魯巴","doll.Magic_Doll","$11539","other","other","wood","5000","4139","3963","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"55039","發光的魔法娃娃：阿魯巴","doll.Magic_Doll","$11540","other","other","wood","5000","4141","3963","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"55040","光彩照人的魔法娃娃：阿魯巴","doll.Magic_Doll","$11541","other","other","wood","5000","4143","3963","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"55041","巨人魔法娃娃 ","doll.Magic_Doll","$11542","other","other","wood","5000","4156","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"55042","努力的 巨人魔法娃娃  ","doll.Magic_Doll","$11543","other","other","wood","5000","4157","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"55043","聰明的 巨人魔法娃娃  ","doll.Magic_Doll","$11544","other","other","wood","5000","4159","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"55044","聰穎的 巨人魔法娃娃  ","doll.Magic_Doll","$11545","other","other","wood","5000","4161","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"55045","發光的 巨人魔法娃娃  ","doll.Magic_Doll","$11546","other","other","wood","5000","4163","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"55046","光彩照人的 巨人魔法娃娃  ","doll.Magic_Doll","$11547","other","other","wood","5000","4165","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"55047","獨眼巨人 魔法娃娃  ","doll.Magic_Doll","$11548","other","other","wood","5000","3431","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"55048","努力的 獨眼巨人魔法娃娃  ","doll.Magic_Doll","$11549","other","other","wood","5000","3429","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"55049","聰明的 獨眼巨人魔法娃娃  ","doll.Magic_Doll","$11550","other","other","wood","5000","3430","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"55050","聰穎的 獨眼巨人魔法娃娃  ","doll.Magic_Doll","$11551","other","other","wood","5000","3427","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"55051","發光的 獨眼巨人魔法娃娃  ","doll.Magic_Doll","$11552","other","other","wood","5000","3428","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"55052","光彩照人的 獨眼巨人魔法娃娃  ","doll.Magic_Doll","$11553","other","other","wood","5000","3426","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"55053","橘熾娃娃：紅火","doll.Magic_Doll","$12590","other","other","wood","5000","5033","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"55054","燃燒的橘熾娃娃：紅火","doll.Magic_Doll","$12591","other","other","wood","5000","5035","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"55055","猛烈的橘熾娃娃：紅火","doll.Magic_Doll","$12592","other","other","wood","5000","5037","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"55056","爆發的橘熾娃娃：紅火","doll.Magic_Doll","$12593","other","other","wood","5000","5039","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"55057","雷厲的橘熾娃娃：紅火","doll.Magic_Doll","$12594","other","other","wood","5000","5041","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"55058","猖狂的橘熾娃娃：紅火","doll.Magic_Doll","$12595","other","other","wood","5000","5043","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"55059","橘熾娃娃：黃燄","doll.Magic_Doll","$12596","other","other","wood","5000","5045","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"55060","燃燒的橘熾娃娃：黃燄","doll.Magic_Doll","$12597","other","other","wood","5000","5047","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"55061","猛烈的橘熾娃娃：黃燄","doll.Magic_Doll","$12598","other","other","wood","5000","5049","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"55062","爆發的橘熾娃娃：黃燄","doll.Magic_Doll","$12599","other","other","wood","5000","5051","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"55063","雷厲的橘熾娃娃：黃燄","doll.Magic_Doll","$12600","other","other","wood","5000","5053","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"55064","猖狂的橘熾娃娃：黃燄","doll.Magic_Doll","$12601","other","other","wood","5000","5055","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"55065","橘熾娃娃：綠光","doll.Magic_Doll","$12584","other","other","wood","5000","5021","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"55066","燃燒的橘熾娃娃：綠光","doll.Magic_Doll","$12585","other","other","wood","5000","5023","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"55067","猛烈的橘熾娃娃：綠光","doll.Magic_Doll","$12586","other","other","wood","5000","5025","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"55068","爆發的橘熾娃娃：綠光","doll.Magic_Doll","$12587","other","other","wood","5000","5027","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"55069","雷厲的橘熾娃娃：綠光","doll.Magic_Doll","$12588","other","other","wood","5000","5029","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"55070","猖狂的橘熾娃娃：綠光","doll.Magic_Doll","$12589","other","other","wood","5000","5031","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"55071","橘熾娃娃：飛龍","doll.Magic_Doll","$12577","other","other","wood","5000","4998","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"55072","燃燒的橘熾娃娃：飛龍","doll.Magic_Doll","燃燒的橘熾娃娃：飛龍","other","other","wood","5000","4999","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"55073","猛烈的橘熾娃娃：飛龍","doll.Magic_Doll","猛烈的橘熾娃娃：飛龍","other","other","wood","5000","5001","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"55074","爆發的橘熾娃娃：飛龍","doll.Magic_Doll","爆發的橘熾娃娃：飛龍","other","other","wood","5000","5003","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"55075","雷厲的橘熾娃娃：飛龍","doll.Magic_Doll","雷厲的橘熾娃娃：飛龍","other","other","wood","5000","5005","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"55076","猖狂的橘熾娃娃：飛龍","doll.Magic_Doll","猖狂的橘熾娃娃：飛龍","other","other","wood","5000","5007","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"55077","橘熾娃娃：藍炙","doll.Magic_Doll","$12578","other","other","wood","5000","5009","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"55078","燃燒的橘熾娃娃：藍炙","doll.Magic_Doll","$12579","other","other","wood","5000","5011","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"55079","猛烈的橘熾娃娃：藍炙","doll.Magic_Doll","$12580","other","other","wood","5000","5013","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"55080","爆發的橘熾娃娃：藍炙","doll.Magic_Doll","$12581","other","other","wood","5000","5015","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"55081","雷厲的橘熾娃娃：藍炙","doll.Magic_Doll","$12582","other","other","wood","5000","5017","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"55082","猖狂的橘熾娃娃：藍炙","doll.Magic_Doll","$12583","other","other","wood","5000","5019","3963","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"49532","虔誠祝福","event.Item_Mazu","經驗加倍\f=【虔誠祝福】","other","normal","gemstone","0","3558","3963","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0"
"44105","經驗藥水250%","event.Exp25","經驗藥水250%","questitem","normal","gemstone","0","529","3963","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0"
"44106","經驗藥水300%","event.Exp30","經驗藥水300%","questitem","normal","gemstone","0","529","3963","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0"
"44107","經驗藥水350%","event.Exp35","經驗藥水350%","questitem","normal","gemstone","0","529","3963","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0"
"44108","經驗藥水400%","event.Exp40","經驗藥水400%","questitem","normal","gemstone","0","529","3963","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0"
"44109","經驗藥水450%","event.Exp45","經驗藥水450%","questitem","normal","gemstone","0","529","3963","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0"
"44110","經驗藥水500%","event.Exp50","經驗藥水500%","questitem","normal","gemstone","0","529","3963","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0"
"44111","經驗藥水550%","event.Exp55","經驗藥水550%","questitem","normal","gemstone","0","529","3963","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0"
"44112","經驗藥水600%","event.Exp60","經驗藥水600%","questitem","normal","gemstone","0","529","3963","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0"
"44113","經驗藥水650%","event.Exp65","經驗藥水650%","questitem","normal","gemstone","0","529","3963","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0"
"44114","經驗藥水700%","event.Exp70","經驗藥水700%","questitem","normal","gemstone","0","529","3963","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0"
"44115","經驗藥水750%","event.Exp75","經驗藥水750%","questitem","normal","gemstone","0","529","3963","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0"
"44116","經驗藥水800%","event.Exp80","經驗藥水800%","questitem","normal","gemstone","0","529","3963","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0"
"44117","光之武器強化卷軸","reel.ScrollEnchantS1Weapon","光之武器強化卷軸","scroll","dai","paper","630","3702","3963","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"41227","更名卡","shop.UserName","更名卡","questitem","normal","none","0","3343","3963","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"56058","敏捷(敏+1)","poweritem.Power_02","敏捷(敏+1)","other","choice","vegetation","0","44","3963","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"56059","體質(體+1 血+15)","poweritem.Power_03","體質(體+1 血+15)","other","choice","vegetation","0","44","3963","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"56060","精神(精+1 魔+15)","poweritem.Power_04","精神(精+1 魔+15)","other","choice","vegetation","0","44","3963","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"56061","智力(智力+1)","poweritem.Power_05","智力(智力+1)","other","choice","vegetation","0","44","3963","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"56062","魅力(魅力+1)","poweritem.Power_06","魅力(魅力+1)","other","choice","vegetation","0","44","3963","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"56063","生命(血+25)","poweritem.Power_07","生命(血+25)","other","choice","vegetation","0","44","3963","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"56064","魔力(魔+25)","poweritem.Power_08","魔力(魔+25)","other","choice","vegetation","0","44","3963","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"56065","攻擊(額外攻擊+3)","poweritem.Power_09","攻擊(額外攻擊+3)","other","choice","vegetation","0","44","3963","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"56066","防禦(防禦-2)","poweritem.Power_10","防禦(防禦-2)","other","choice","vegetation","0","44","3963","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"56067","抗魔(抗魔+3)","poweritem.Power_11","抗魔(抗魔+3)","other","choice","vegetation","0","44","3963","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"56057","力量(力+1)","poweritem.Power_01","力量(力+1)","other","choice","vegetation","0","44","3963","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"56056","凹槽歸零卡","shop.Reset_Hole","凹槽歸零卡","other","choice","vegetation","0","4047","3963","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"44118","暗之武器強化卷軸","reel.ScrollEnchantS2Weapon","暗之武器強化卷軸","scroll","dai","paper","630","3703","3963","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"44119","聖之武器強化卷軸","reel.ScrollEnchantS3Weapon","聖之武器強化卷軸","scroll","dai","paper","630","3700","3963","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"44120","邪之武器強化卷軸","reel.ScrollEnchantS4Weapon","邪之武器強化卷軸","scroll","dai","paper","630","3701","3963","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"56069","保箱鑰匙","shop.Power_Key","保箱鑰匙","other","choice","mineral","0","1021","3963","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"56070","保箱鑰匙","shop.Power_Key","保箱鑰匙","other","choice","mineral","0","1023","3963","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"56071","測試之袋","0","測試之袋","treasure_box","normal","none","10000","957","3963","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0"
"49537","封號卡","shop.UserTitle","封號卡","other","normal","paper","0","1863","3963","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"49538","密碼修改卷軸","shop.ResetPassword","密碼修改卷軸","other","normal","paper","0","205","3963","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
