"item_id","name","classname","name_id","type","material","weight","invgfx","grdgfx","itemdesc_id","ac","safenchant","use_royal","use_knight","use_mage","use_elf","use_darkelf","use_dragonknight","use_illusionist","add_str","add_con","add_dex","add_int","add_wis","add_cha","add_hp","add_mp","add_hpr","add_mpr","add_sp","min_lvl","max_lvl","m_def","haste_item","damage_reduction","weight_reduction","hit_modifier","dmg_modifier","bow_hit_modifier","bow_dmg_modifier","bless","trade","cant_delete","max_use_time","defense_water","defense_wind","defense_fire","defense_earth","regist_stun","regist_stone","regist_sleep","regist_freeze","regist_sustain","regist_blind","greater","note","note2"
"21067","萬聖節南瓜盔甲","0","萬聖節南瓜盔甲","armor","wood","200000","2653","6402","6029","-6","4","1","1","1","1","1","1","1","0","0","0","0","0","0","10","10","2","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","0","-1",,
"21068","終極萬聖節南瓜盔甲","0","終極萬聖節南瓜盔甲","armor","wood","200000","3235","6402","6031","-6","6","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","8","0","-1",,
"21069","新生皮帶","0","新生皮帶","belt","blackmithril","40000","2904","1165","0","-1","4","1","1","1","1","1","1","1","0","0","0","0","0","0","12","12","0","0","0","0","0","3","0","0","8","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2",,
"21070","新生皮帶(水)","0","$5548","belt","blackmithril","40000","2905","1165","0","-1","-1","1","1","1","1","1","1","1","0","0","0","0","0","0","12","12","0","0","0","0","0","3","0","0","8","0","0","0","0","1","0","0","0","10","0","0","0","0","0","0","0","0","0","3",,
"21071","新生皮帶(風)","0","$5550","belt","blackmithril","40000","2906","1165","0","-1","-1","1","1","1","1","1","1","1","0","0","0","0","0","0","12","12","0","0","0","0","0","3","0","0","8","0","0","0","0","1","0","0","0","0","10","0","0","0","0","0","0","0","0","3",,
"21072","新生皮帶(火)","0","$5549","belt","blackmithril","40000","2907","1165","0","-1","-1","1","1","1","1","1","1","1","0","0","0","0","0","0","12","12","0","0","0","0","0","3","0","0","8","0","0","0","0","1","0","0","0","0","0","10","0","0","0","0","0","0","0","3",,
"21073","新生皮帶(地)","0","$5551","belt","blackmithril","40000","2908","1165","0","-1","-1","1","1","1","1","1","1","1","0","0","0","0","0","0","12","12","0","0","0","0","0","3","0","0","8","0","0","0","0","1","0","0","0","0","0","0","10","0","0","0","0","0","0","3",,
"21074","親睦耳環","0","$5549","earring","gemstone","5000","3237","3963","0","0","-1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21075","親睦耳環1-1","0","$5549","earring","gemstone","5000","3242","3963","0","-1","-1","1","1","1","1","1","1","1","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","5","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21076","親睦耳環1-2","0","$5549","earring","gemstone","5000","3239","3963","0","-1","-1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","5","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21077","親睦耳環1-2","0","$5549","earring","gemstone","5000","3240","3963","0","-1","-1","1","1","1","1","1","1","1","0","0","0","0","0","0","10","5","0","0","0","0","0","0","0","0","5","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21078","親睦耳環2-1","0","$5549","earring","gemstone","5000","3250","3963","0","0","-1","1","1","1","1","1","1","1","0","0","0","0","0","0","20","0","0","0","0","0","0","2","0","0","5","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21079","親睦耳環2-2","0","$5549","earring","gemstone","5000","3246","3963","0","0","-1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","10","0","0","0","0","0","2","0","0","5","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21080","親睦耳環2-3","0","$5549","earring","gemstone","5000","3248","3963","0","0","-1","1","1","1","1","1","1","1","0","0","0","0","0","0","10","5","0","0","0","0","0","2","0","0","5","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21081","冰之女皇的耳環LV.0","0","$5545","earring","gemstone","5000","2132","5785","3055","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21082","冰之女皇的耳環LV.1","0","$5545","earring","gemstone","5000","2133","5785","3055","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21083","冰之女皇的耳環LV.2","0","$5545","earring","gemstone","5000","2134","5785","3055","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","10","5","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21084","冰之女皇的耳環LV.3","0","$5545","earring","gemstone","5000","2135","5785","3055","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","15","5","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21085","冰之女皇的耳環LV.4","0","$5545","earring","gemstone","5000","2136","5785","3055","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","15","5","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21086","冰之女皇的耳環LV.5","0","$5545","earring","gemstone","5000","2137","5785","3055","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","15","10","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21087","冰之女皇的耳環LV.6","0","$5545","earring","gemstone","5000","2138","5785","3055","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","15","10","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21088","冰之女皇的耳環LV.7","0","$5545","earring","gemstone","5000","2139","5785","3055","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","20","10","2","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21089","冰之女皇的耳環LV.8","0","$5545","earring","gemstone","5000","2140","5785","0","0","4","1","1","1","1","1","1","1","1","0","0","0","0","0","20","10","2","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21090","冰之女皇的耳環LV.9","0","$5545","earring","gemstone","5000","2140","5785","0","0","4","1","1","1","1","1","1","1","0","0","1","0","0","0","20","10","2","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21091","冰之女皇的耳環","0","$5545","earring","gemstone","5000","2140","5785","0","0","4","1","1","1","1","1","1","1","0","0","0","0","1","0","20","10","2","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21092","新生戒指","0","新生戒指","ring","gold","3000","2921","6954","0","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","2","0","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2",,
"21093","底比斯赫洛斯戒指","0","$5723","ring","gold","5000","3055","6960","3268","0","4","1","1","1","1","1","1","1","0","0","0","1","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,
"21094","底比斯阿比努斯戒指","0","$5724","ring","gold","5000","3044","6954","3269","0","4","1","1","1","1","1","1","1","1","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","5","0","0","0","0","0","0",,
"21095","底比斯歐西裡斯腰帶","0","$5722","belt","gold","50000","3045","6955","3267","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","10","0","2","0","0","0","0","0","0","30","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,
"21096","命運耳環","0","$5573","earring","gemstone","1000","2978","7069","0","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21097","射擊手耳環","0","$5574","earring","gemstone","1000","2979","7070","0","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21098","鬥劍士耳環","0","$5575","earring","gemstone","1000","2980","7071","0","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21099","大法師耳環","0","$5576","earring","gemstone","1000","2983","7072","0","0","6","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21100","幻術士斗篷","0","$5659","cloak","cloth","10000","3004","6356","3214","-1","6","0","0","0","0","0","0","1","0","0","0","0","0","0","0","20","0","4","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21101","幻術士法書","0","$5660","shield","paper","30000","3006","6964","3215","-2","6","0","0","0","0","0","0","1","0","0","0","0","1","0","20","20","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21102","龍騎士斗篷","0","$5665","cloak","cloth","18000","3023","6356","3222","-1","6","0","0","0","0","0","1","0","0","0","0","0","0","0","30","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21103","龍鱗臂甲","0","$5666","guarder","bone","30000","3024","7045","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21104","水晶臂甲","0","$5667","guarder","bone","30000","3041","6951","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21105","古代神射臂甲","0","$6094","guarder","blackmithril","30000","3230","6947","0","0","0","1","1","1","1","1","1","1","0","0","0","0","0","0","80","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21106","古代鬥士臂甲","0","$6095","guarder","blackmithril","30000","3231","7046","0","0","0","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","5","5","5","5","0","0","0","0","0","0","-1",,
"21107","木製夾克","0","$798","armor","wood","30000","51","9","0","-1","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"21108","魔法抵抗內衣","0","$5362","T","cloth","10000","2663","24","0","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"28000","庫庫爾坎之盾","0","$6430","shield","gold","30000","3328","7209","0","-3","6","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","0","-1",,
"28001","庫庫爾坎面具","0","$6431","helm","gold","5000","3326","7208","0","-3","6","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","2","0","0","0","5","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"28002","杰弗雷庫尖牙","0","$6432","amulet","gold","1000","3332","7211","0","0","4","1","1","1","1","1","1","1","1","0","1","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,
"28003","杰弗雷庫之眼","0","$6433","amulet","gold","1000","3334","7212","0","0","4","1","1","1","1","1","1","1","0","1","0","1","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,
"120011","抗魔法頭盔","0","$569","helm","iron","35000","1204","18","229","-2","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"120016","曼波帽子","0","$3252","helm","leather","10000","1628","4111","1287","1","4","1","1","1","1","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","-1",,
"120043","鋼盔","0","$128","helm","iron","30000","55","18","0","-1","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"120056","抗魔法斗篷","0","$182","cloak","cloth","10000","265","3808","111","-1","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"120074","銀光斗篷","0","$656 $225","cloak","silver","30000","1087","2937","874","-2","4","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","4","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"120077","隱身斗篷","0","$180","cloak","cloth","10000","272","3806","110","-1","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","穿著者會自動隱身",
"120085","鐵布內衣","0","$168","T","cloth","5000","110","24","104","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"120101","皮甲","0","$156","armor","iron","350000","10","3772","0","-6","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"120112","曼波外套","0","$3251","armor","leather","10000","1630","4113","1286","-3","4","1","1","1","1","1","1","1","-1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","-10","0","0","0","0","40","0","0","-1",,
"120128","水晶盔甲","0","$153","armor","gemstone","350000","22","3769","0","-8","4","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"120137","精靈鏈甲","0","$595","armor","mithril","150000","281","9","0","-5","6","1","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"120149","青銅盔甲","0","$154","armor","copper","450000","32","3770","0","-6","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"120154","金屬盔甲","0","$152","armor","iron","450000","73","3768","0","-7","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"120182","手套","0","$330","glove","leather","10000","141","182","0","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"120242","大盾牌","0","$193","shield","iron","100000","61","23","0","-2","4","1","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"120244","小型魅力項鏈","0","$1667 $1007","amulet","gemstone","5000","642","8","311","0","4","1","1","1","1","1","1","1","0","0","0","-2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",,
"120245","小型敏捷項鏈","0","$1667 $1003","amulet","gemstone","5000","638","8","307","0","4","1","1","1","1","1","1","1","0","-2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",,
"120246","小型力量項鏈","0","$1667 $1002","amulet","gemstone","5000","637","8","306","0","4","1","1","1","1","1","1","1","1","0","-2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",,
"120247","小型智力項鏈","0","$1667 $1005","amulet","gemstone","5000","640","8","309","0","4","1","1","1","1","1","1","1","0","0","0","1","-2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",,
"120248","小型精神項鏈","0","$1667 $1006","amulet","gemstone","5000","641","8","310","0","4","1","1","1","1","1","1","1","0","0","0","0","1","-2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",,
"120249","小型體質項鏈","0","$1667 $1004","amulet","gemstone","5000","639","8","308","0","4","1","1","1","1","1","1","1","-2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",,
"120254","魅力項鏈","0","$1007","amulet","gemstone","5000","1192","3163","311","0","4","1","1","1","1","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,
"120256","敏捷項鏈","0","$1003","amulet","gemstone","5000","1188","3159","307","0","4","1","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,
"120264","力量項鏈","0","$1002","amulet","gemstone","5000","1187","3158","306","0","4","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,
"120266","智力項鏈","0","$1005","amulet","gemstone","5000","1190","3161","309","0","4","1","1","1","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,
"120267","精神項鏈","0","$1006","amulet","gemstone","5000","1191","3162","310","0","4","1","1","1","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,
"120268","體質項鏈","0","$1004","amulet","gemstone","5000","1189","3160","308","0","4","1","1","1","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,
"120280","滅魔戒指","0","$1662","ring","gold","3000","626","21","0","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,
"120285","水靈戒指","0","$1664","ring","gold","3000","629","21","0","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","0","1",,
"120289","深淵戒指","0","$3257","ring","platinum","3000","1637","4120","0","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","1",,
"120300","地靈戒指","0","$1665","ring","gold","3000","627","21","0","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","0","1",,
"120302","風靈戒指","0","$1666","ring","gold","3000","630","21","0","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","0","1",,
"120304","火靈戒指","0","$1663","ring","gold","3000","628","21","0","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","0","0","1",,
"120306","小型身體腰帶","0","$1667 $1669","belt","leather","50000","631","1165","0","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","30","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,
"120307","小型靈魂腰帶","0","$1667 $1671","belt","leather","50000","633","1165","0","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","15","15","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,
"120308","小型精神腰帶","0","$1667 $1670","belt","leather","50000","632","1165","0","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","30","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,
"120309","光明身體腰帶","0","$2601","belt","leather","50000","1168","3119","936","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","50","0","1","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,
"120310","光明靈魂腰帶","0","$2603","belt","leather","50000","1170","3121","938","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","20","20","1","1","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,
"120311","光明精神腰帶","0","$2602","belt","leather","50000","1169","3120","937","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","50","0","1","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,
"120312","身體腰帶","0","$1669","belt","leather","50000","634","1165","0","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","50","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,
"120316","靈魂腰帶","0","$1671","belt","leather","50000","636","1165","0","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","25","25","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,
"120317","歐吉皮帶","0","$1819","belt","leather","50000","697","1165","0","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,
"120319","精神腰帶","0","$1670","belt","leather","50000","635","1165","0","0","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","50","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,
"120320","泰坦皮帶","0","$1820","belt","leather","50000","698","1165","0","0","4","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,
"120321","多羅皮帶","0","$1818","belt","leather","50000","699","1165","0","0","4","1","1","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",,
"220034","歐西斯頭盔","0","$120","helm","iron","30000","54","18","0","-1","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"220043","鋼盔","0","$128","helm","iron","30000","55","18","0","-1","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"220056","抗魔法斗篷","0","$182","cloak","cloth","10000","265","3808","111","-1","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"220101","皮甲","0","$156","armor","iron","350000","10","3772","0","-6","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"220115","籐甲","0","$155","armor","iron","400000","102","3771","0","-6","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"220122","鱗甲","0","$162","armor","iron","250000","89","3840","0","-4","4","1","1","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"220125","鏈甲","0","$159","armor","iron","300000","26","3773","0","-5","4","1","1","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"220135","歐西斯環甲","0","$165","armor","iron","250000","442","3834","0","-2","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"220136","歐西斯鏈甲","0","$160","armor","iron","300000","443","3774","0","-4","4","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"220147","銀釘皮甲","0","$163","armor","leather","150000","109","3842","0","-3","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"220154","金屬盔甲","0","$152","armor","iron","450000","73","3768","0","-7","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"220213","短統靴","0","$206","boots","leather","10000","65","25","0","-1","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
"220237","阿克海盾牌","0","$189","shield","iron","50000","114","23","0","-1","4","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","-1",,
